City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
215,punta arenas,-53.1626,-70.9078,13.160000000000025,47,0,4.63,CL,1708036059
216,uturoa,-16.7437,-151.4594,25.77000000000004,72,43,8.29,PF,1708036059
217,kutulik,53.3494,102.7949,-16.00999999999999,91,100,3.96,RU,1708036060
218,ulanhot,46.0708,122.0698,-11.949999999999989,67,33,4.33,CN,1708036060
219,hami,42.8174,93.5142,0.9200000000000159,31,92,0.77,CN,1708036060
220,queenstown,-45.0322,168.661,16.0,68,4,1.68,NZ,1708036061
221,chinde,-18.5831,36.4616,26.0,85,10,2.63,MZ,1708036061
222,vila franca do campo,37.7172,-25.4335,18.27000000000004,99,99,6.19,PT,1708036061
223,sarangani,5.4123,125.4219,26.560000000000002,76,4,6.83,PH,1708036061
224,kirakira,-10.4569,161.9202,29.420000000000016,77,68,2.41,SB,1708036062
225,nkhotakota,-12.927,34.2967,23.03000000000003,89,84,2.12,MW,1708036062
226,tevragh zeina,18.1111,-16.0038,23.010000000000048,61,100,7.95,MR,1708036062
227,tual,-5.639,132.7429,28.610000000000014,78,100,6.86,ID,1708036063
228,bengkulu,-3.7923,102.2624,25.0,91,100,2.76,ID,1708036063
229,mount gambier,-37.8247,140.782,14.79000000000002,69,84,2.2,AU,1708036063
230,forbes,45.9436,-98.782,-1.919999999999959,48,84,2.91,US,1708036064
231,bathurst,-33.4166,149.5805,20.54000000000002,86,83,3.97,AU,1708035839
232,al miqdadiyah,33.9758,44.9703,16.480000000000018,87,13,5.77,IQ,1708036064
233,nar'yan-mar,67.638,53.0071,-21.619999999999976,88,80,4.02,RU,1708036065
234,kenai,60.5544,-151.2583,1.0500000000000114,64,0,3.09,US,1708036065
235,aweil,8.7693,27.3962,29.379999999999995,12,7,3.85,SS,1708036066
236,daru,-9.0699,143.21,26.99000000000001,85,41,3.01,PG,1708036066
237,puerto baquerizo moreno,-0.9026,-89.6102,27.810000000000002,83,40,2.06,EC,1708036067
238,coahuayana de hidalgo,18.6963,-103.662,30.620000000000005,57,97,3.88,MX,1708036067
239,regina,50.4488,-104.6173,-14.419999999999959,72,75,8.23,CA,1708036068
240,sinabang,2.4795,96.3806,27.180000000000007,82,96,1.8,ID,1708036069
241,aldama,22.9196,-98.0742,25.79000000000002,69,100,4.43,MX,1708036069
242,eyl,7.9807,49.8188,25.0,77,22,5.92,SO,1708036069
243,cabo san lucas,22.8905,-109.9167,20.939999999999998,77,100,2.06,MX,1708035963
244,dudinka,69.4061,86.1751,-19.079999999999984,96,100,6.52,RU,1708036071
245,waingapu,-9.6522,120.2637,26.370000000000005,84,46,2.7,ID,1708036071
246,opuwo,-18.055,13.8387,22.689999999999998,41,100,3.15,NA,1708036071
247,hasaki,35.753,140.8201,9.220000000000027,47,98,10.1,JP,1708036072
248,moriki,12.884,6.4897,21.370000000000005,15,4,4.47,NG,1708036072
249,karamay,45.5778,84.8867,-6.909999999999968,90,100,1.59,CN,1708036072
250,gueltat zemmour,25.1488,-12.3695,22.410000000000025,30,0,5.9,MR,1708036072
251,manokwari,-0.8614,134.0767,25.74000000000001,79,18,2.58,ID,1708036073
252,sussex,43.1339,-88.222,2.7200000000000273,64,0,6.17,US,1708036016
253,genhe,51.3347,121.8112,-20.559999999999974,97,99,1.65,CN,1708036073
254,ust-nera,64.5664,143.2378,-40.00999999999999,100,100,0.4,RU,1708036073
255,nova sintra,14.8711,-24.6956,20.720000000000027,79,21,9.29,CV,1708036074
256,guerrero negro,27.971,-114.0364,18.99000000000001,56,0,5.78,MX,1708036074
257,puerto quijarro,-19.0044,-57.7157,31.870000000000005,66,75,0.0,BR,1708036074
258,zaragoza,41.65,-0.8833,15.220000000000027,71,75,2.06,ES,1708035713
259,tataouine,32.9316,10.4504,15.360000000000014,38,100,1.44,TN,1708036075
260,la foa,-21.7097,165.8259,28.07000000000005,65,0,1.9,NC,1708036075
261,kansk,56.206,95.7068,-22.92999999999998,91,100,5.63,RU,1708036076
262,talcahuano,-36.7145,-73.1141,17.03000000000003,72,75,2.57,CL,1708036076
263,calvinia,-31.4694,19.7772,9.810000000000002,71,1,3.26,ZA,1708036076
264,rongelap,11.1629,166.8943,26.150000000000034,79,87,10.64,MH,1708036077
265,villa ojo de agua,-29.5027,-63.6951,26.230000000000018,43,0,4.32,AR,1708036077
266,karagandy,49.8161,73.1027,-32.139999999999986,99,41,1.95,KZ,1708036078
267,new norfolk,-42.7802,147.0615,18.970000000000027,63,18,1.38,AU,1708036078
268,carnarvon,-24.881,113.6595,27.730000000000018,58,87,4.1,AU,1708035904
269,san juan,18.4653,-66.1167,27.57000000000005,78,40,4.63,PR,1708036079
270,port douglas,-16.4846,145.4636,26.930000000000007,86,91,2.13,AU,1708036079
271,attapeu,14.8123,106.8278,20.27000000000004,88,62,1.2,LA,1708036079
272,essaouira,31.5118,-9.7621,18.75,88,40,3.09,MA,1708036080
273,toropets,56.4965,31.6411,-9.060000000000002,97,100,2.02,RU,1708036080
274,rubtsovsk,51.5276,81.2176,-32.73999999999998,100,94,1.55,RU,1708036081
275,ust'-kut,56.781,105.746,-16.879999999999995,92,100,3.94,RU,1708036081
276,pandan,-3.2874,104.193,23.710000000000036,99,100,1.32,ID,1708036082
277,vorkuta,67.5036,64.0627,-31.039999999999964,100,100,2.86,RU,1708036082
278,kashiwazaki,37.3719,138.5591,3.3600000000000136,64,100,7.11,JP,1708036082
279,mokhsogollokh,61.3979,128.9479,-44.02999999999997,100,89,1.27,RU,1708036083
280,chifeng,42.28,118.9426,-5.609999999999957,51,0,2.69,CN,1708036083
281,ulsteinvik,62.3427,5.8469,4.860000000000014,69,100,1.34,NO,1708036084
282,kaynarca,41.6556,27.46,5.960000000000036,90,100,7.0,TR,1708036084
283,ahau,-12.501,177.0479,28.460000000000036,79,30,6.44,FJ,1708036085
284,gadzhiyevo,69.2504,33.3153,-17.909999999999968,99,54,6.9,RU,1708036085
285,kuching,1.5574,110.344,26.670000000000016,96,40,1.03,MY,1708036086
286,jurm,36.8648,70.8342,6.830000000000041,47,100,1.53,AF,1708036086
287,khash,28.2204,61.2137,11.660000000000025,56,4,1.01,IR,1708036087
288,mejit,10.2843,170.8699,26.170000000000016,81,95,11.0,MH,1708036088
289,qaqortoq,60.7182,-46.0385,-4.649999999999977,72,98,4.75,GL,1708036088
290,adre,13.4665,22.1977,18.700000000000045,26,1,8.4,TD,1708036089
291,talcher,20.9458,85.2112,18.82000000000005,67,2,1.56,IN,1708036090
292,bankim,6.0828,11.4874,23.220000000000027,21,84,0.6,CM,1708036090
293,saint-pol-de-leon,48.685,-3.9869,12.090000000000032,89,100,1.79,FR,1708036091
294,lekki,6.4123,4.0947,27.730000000000018,88,94,2.17,NG,1708036091
